c_customer_id:integer,c_name:string,c_age:integer
61573,Bob Brown,25
61574,Eve Smith,45
61575,Alice Lee,64
61576,Tom Smith,40
61577,Bob Wilson,60
61578,Eve Doe,32
61579,Bob Lee,18
61580,Eve Lee,64
61581,Eve Taylor,36
61582,Bob Taylor,25
61583,Tom Brown,49
61584,Eve Taylor,24
61585,Alex Lee,48
61586,Tom Brown,24
61587,Eve Doe,24
61588,Alice Taylor,57
61589,Jane Smith,20
61590,Tom Smith,22
61591,Eve Brown,62
61592,Alex Lee,26
61593,Jane Brown,64
61594,John Brown,32
61595,John Brown,52
61596,Jane Wilson,27
61597,John Brown,27
61598,Alice Brown,25
61599,Sara Taylor,55
61600,Bob Smith,61
61601,John Taylor,18
61602,Jane Doe,25
61603,Alex Taylor,37
61604,Sara Taylor,31
61605,Tom Smith,27
61606,Eve Taylor,37
61607,John Doe,49
61608,John Doe,19
61609,Alex Wilson,25
61610,Tom Wilson,64
61611,Jane Doe,18
61612,Jane Taylor,58
61613,Eve Brown,40
61614,Sara Wilson,55
61615,Jane Wilson,50
61616,Eve Taylor,18
61617,Sara Smith,59
61618,Tom Wilson,29
61619,Tom Taylor,26
61620,Bob Doe,25
61621,Sara Wilson,49
61622,Alice Brown,24
61623,John Wilson,46
61624,Jane Doe,23
61625,Alice Wilson,60
61626,Tom Wilson,47
61627,Alice Taylor,32
61628,John Doe,32
61629,John Lee,52
61630,Tom Smith,18
61631,Eve Taylor,20
61632,Tom Doe,38
61633,John Taylor,46
61634,Jane Lee,37
61635,Tom Doe,34
61636,Sara Lee,58
61637,Jane Lee,45
61638,Alice Doe,28
61639,John Brown,64
61640,Alex Doe,19
61641,Alex Brown,20
61642,John Taylor,32
61643,Eve Smith,45
61644,Tom Wilson,31
61645,Alex Taylor,36
61646,Tom Brown,60
61647,Bob Lee,59
61648,Sara Smith,41
61649,Jane Brown,67
61650,Alice Taylor,38
61651,Alex Taylor,41
61652,Alice Wilson,18
61653,Jane Brown,28
61654,Alex Smith,48
61655,Eve Brown,34
61656,Sara Doe,55
61657,Sara Wilson,23
61658,Eve Brown,30
61659,Tom Brown,18
61660,Eve Doe,67
61661,Tom Wilson,62
61662,John Brown,52
61663,Jane Wilson,46
61664,Tom Brown,21
61665,John Doe,42
61666,Alice Lee,23
61667,Jane Lee,32
61668,Jane Brown,57
61669,Jane Doe,23
61670,John Lee,20
61671,Sara Doe,62
61672,Alice Wilson,59
61673,Alice Lee,59
61674,Eve Doe,59
61675,John Taylor,44
61676,John Lee,53
61677,Eve Taylor,55
61678,Alex Wilson,62
61679,Jane Taylor,59
61680,Alice Doe,53
61681,Bob Doe,26
61682,Tom Lee,58
61683,Tom Smith,61
61684,Bob Taylor,27
61685,John Brown,38
61686,Eve Taylor,33
61687,Tom Wilson,21
61688,Eve Taylor,23
61689,Jane Lee,36
61690,John Taylor,64
61691,Alice Lee,49
61692,Jane Brown,34
61693,Jane Lee,23
61694,Eve Doe,29
61695,Jane Lee,65
61696,Sara Lee,40
61697,Alex Brown,44
61698,Eve Wilson,19
61699,Eve Wilson,34
61700,Tom Doe,22
61701,Bob Smith,54
61702,John Doe,40
61703,Alex Brown,47
61704,Jane Taylor,40
61705,Alex Taylor,43
61706,Alex Taylor,28
61707,Alice Lee,39
61708,Alex Smith,40
61709,Alex Lee,48
61710,Alice Doe,31
61711,Jane Lee,60
61712,John Wilson,58
61713,John Doe,31
61714,Jane Smith,42
61715,John Taylor,29
61716,Sara Lee,40
61717,Tom Lee,40
61718,Bob Taylor,65
61719,Jane Taylor,67
61720,Alex Brown,30
61721,Bob Smith,64
61722,Tom Smith,46
61723,Eve Smith,58
61724,Alex Brown,47
61725,Sara Smith,35
61726,Tom Brown,35
61727,Sara Wilson,49
61728,Eve Smith,52
61729,Sara Smith,31
61730,Tom Wilson,38
61731,Tom Lee,33
61732,Sara Doe,27
61733,Eve Smith,33
61734,Sara Wilson,24
61735,John Wilson,43
61736,Eve Smith,22
61737,Jane Doe,46
61738,Alice Smith,48
61739,Alice Taylor,55
61740,Bob Smith,42
61741,Sara Taylor,39
61742,Eve Lee,57
61743,Sara Lee,33
61744,Sara Doe,61
61745,Alice Brown,40
61746,Tom Taylor,53
61747,Tom Doe,37
61748,Tom Taylor,65
61749,John Lee,32
61750,John Wilson,36
61751,Alice Wilson,24
61752,Sara Lee,35
61753,Eve Lee,30
61754,Alice Lee,61
61755,Bob Lee,66
61756,Bob Lee,65
61757,Bob Lee,58
61758,Tom Doe,40
61759,Alex Smith,20
61760,Alex Taylor,24
61761,John Lee,33
61762,Tom Smith,36
61763,Eve Smith,34
61764,Bob Brown,49
61765,Alex Lee,37
61766,Sara Lee,60
61767,John Doe,35
61768,Alice Doe,30
61769,Eve Lee,67
61770,Alice Wilson,55
61771,Jane Brown,66
61772,Bob Lee,63
61773,Alice Wilson,47
61774,Alex Wilson,38
61775,Sara Taylor,38
61776,Alex Lee,41
61777,Tom Wilson,55
61778,John Wilson,66
61779,John Taylor,38
61780,Eve Doe,49
61781,Eve Lee,28
61782,Sara Brown,38
61783,Eve Wilson,29
61784,John Smith,25
61785,Sara Taylor,31
61786,Eve Wilson,36
61787,Tom Taylor,46
61788,Sara Taylor,61
61789,Tom Smith,27
61790,Jane Lee,66
61791,Alice Doe,30
61792,Sara Doe,60
61793,Alice Brown,52
61794,Sara Wilson,55
61795,Sara Lee,45
61796,John Brown,28
61797,Eve Doe,62
61798,Alex Wilson,59
61799,Sara Doe,53
61800,Eve Brown,49
61801,Eve Wilson,40
61802,Alex Taylor,48
61803,John Smith,25
61804,Jane Wilson,35
61805,Jane Taylor,63
61806,Alice Wilson,55
61807,Jane Wilson,39
61808,Alice Lee,43
61809,Bob Lee,53
61810,Alice Brown,34
61811,John Wilson,48
61812,Tom Wilson,65
61813,Alice Wilson,39
61814,Bob Doe,65
61815,Alex Taylor,50
61816,Tom Smith,48
61817,Sara Brown,18
61818,Jane Doe,18
61819,Eve Wilson,61
61820,Alex Wilson,39
61821,John Wilson,27
61822,Alice Taylor,18
61823,Jane Lee,25
61824,Alice Taylor,45
61825,Bob Lee,67
61826,Bob Lee,30
61827,Eve Brown,22
61828,John Taylor,50
61829,Sara Doe,18
61830,Alice Brown,53
61831,Jane Taylor,34
61832,Jane Taylor,19
61833,Alice Brown,43
61834,John Wilson,44
61835,Bob Lee,38
61836,Bob Wilson,45
61837,Bob Taylor,51
61838,Tom Brown,20
61839,Bob Brown,28
61840,Eve Doe,59
61841,John Taylor,23
61842,Alice Lee,31
61843,Eve Doe,60
61844,Jane Lee,29
61845,Alice Lee,22
61846,Alex Brown,54
61847,Tom Smith,60
61848,Alice Lee,48
61849,Alex Taylor,24
61850,John Brown,43
61851,Alex Taylor,64
61852,Alex Doe,21
61853,Alex Wilson,36
61854,Eve Lee,38
61855,John Lee,35
61856,Alice Brown,44
61857,Alex Doe,31
61858,Sara Taylor,58
61859,Jane Brown,60
61860,Tom Doe,64
61861,Bob Doe,66
61862,Alex Wilson,45
61863,Eve Wilson,18
61864,Bob Lee,39
61865,Alex Wilson,41
61866,Eve Smith,33
61867,Eve Taylor,65
61868,Tom Smith,60
61869,Sara Taylor,25
61870,Alice Taylor,53
61871,Bob Lee,67
61872,Alex Taylor,52
61873,Sara Lee,53
61874,Eve Wilson,38
61875,Bob Doe,52
61876,Alex Brown,34
61877,Tom Lee,32
61878,Bob Taylor,27
61879,Sara Wilson,45
61880,Jane Taylor,44
61881,Tom Brown,57
61882,John Smith,18
61883,Jane Taylor,26
61884,Alice Lee,39
61885,Tom Lee,56
61886,Eve Smith,60
61887,Eve Smith,56
61888,Jane Lee,63
61889,Bob Lee,63
61890,Alex Brown,25
61891,Bob Doe,55
61892,Tom Taylor,30
61893,Alice Lee,45
61894,Sara Taylor,20
61895,Jane Taylor,67
61896,Tom Smith,22
61897,Sara Smith,63
61898,Jane Wilson,52
61899,Alex Lee,41
61900,Tom Brown,45
61901,Jane Taylor,42
61902,Alice Wilson,50
61903,Eve Lee,45
61904,Alice Smith,29
61905,Jane Doe,25
61906,Alice Taylor,20
61907,Eve Doe,41
61908,John Taylor,37
61909,Jane Wilson,61
61910,Alice Taylor,34
61911,Alice Lee,55
61912,Bob Brown,47
61913,Eve Smith,50
61914,Bob Lee,32
61915,Alex Taylor,39
61916,John Lee,47
61917,Alex Brown,25
61918,Bob Wilson,57
61919,Eve Lee,40
61920,Eve Taylor,63
61921,Bob Doe,20
61922,Sara Smith,67
61923,Eve Taylor,63
61924,Eve Wilson,52
61925,Jane Doe,29
61926,Sara Brown,24
61927,Alice Wilson,33
61928,John Smith,55
61929,Jane Brown,57
61930,John Smith,43
61931,Tom Lee,54
61932,Alice Taylor,41
61933,John Brown,55
61934,Alex Doe,59
61935,Tom Doe,56
61936,Eve Taylor,64
61937,Alice Taylor,61
61938,Eve Lee,19
61939,Sara Lee,66
61940,Eve Brown,29
61941,Eve Smith,63
61942,Bob Taylor,39
61943,Alice Lee,34
61944,Tom Lee,54
61945,John Lee,36
61946,Eve Doe,18
61947,Tom Smith,66
61948,Eve Wilson,33
61949,John Doe,47
61950,Alice Brown,34
61951,Bob Lee,35
61952,Sara Lee,45
61953,Sara Lee,66
61954,Alex Brown,48
61955,Alex Taylor,55
61956,Alice Wilson,27
61957,Jane Doe,53
61958,Eve Brown,45
61959,Tom Lee,48
61960,Eve Brown,50
61961,Sara Smith,35
61962,Tom Doe,51
61963,John Wilson,40
61964,Alice Lee,38
61965,Jane Lee,48
61966,Eve Doe,53
61967,Sara Lee,45
61968,Jane Smith,54
61969,Alex Taylor,18
61970,Jane Smith,43
61971,Eve Wilson,38
61972,Alice Smith,18
61973,Alice Smith,53
61974,Sara Smith,56
61975,Eve Lee,44
61976,Alex Brown,64
61977,Bob Wilson,36
61978,Jane Wilson,61
61979,John Taylor,51
61980,Alice Smith,60
61981,Eve Lee,32
61982,Jane Doe,33
61983,Jane Taylor,47
61984,Tom Lee,27
61985,Alice Brown,35
61986,Sara Smith,23
61987,Tom Smith,51
61988,Jane Brown,43
61989,Alex Smith,57
61990,Eve Doe,54
61991,Alex Doe,30
61992,Jane Taylor,67
61993,Eve Lee,54
61994,Sara Lee,46
61995,Alex Smith,67
61996,Alice Wilson,38
61997,Sara Lee,29
61998,Alice Smith,32
61999,Eve Taylor,24
62000,Sara Smith,46
62001,John Wilson,43
62002,Bob Lee,47
62003,Bob Taylor,60
62004,Eve Brown,36
62005,Sara Lee,22
62006,Alex Smith,36
62007,Alice Smith,19
62008,Sara Brown,39
62009,Alex Wilson,38
62010,Alice Taylor,41
62011,Alice Brown,55
62012,Tom Smith,47
62013,Alex Smith,39
62014,Alice Brown,37
62015,Bob Lee,35
62016,Jane Taylor,42
62017,Alice Lee,37
62018,Alex Brown,37
62019,Jane Doe,56
62020,Sara Doe,48
62021,Alice Doe,25
62022,Eve Smith,21
62023,Eve Doe,63
62024,Tom Brown,18
62025,Tom Brown,30
62026,Eve Brown,32
62027,Bob Lee,39
62028,Jane Doe,35
62029,Sara Smith,53
62030,Alex Brown,36
62031,Sara Doe,39
62032,Alice Brown,29
62033,Alex Lee,32
62034,Bob Taylor,33
62035,Jane Smith,51
62036,Jane Lee,51
62037,Alex Brown,58
62038,Tom Doe,41
62039,John Smith,59
62040,Sara Doe,46
62041,Jane Taylor,30
62042,Bob Taylor,39
62043,Jane Smith,54
62044,Sara Taylor,38
62045,Alex Wilson,60
62046,Alex Taylor,54
62047,Jane Wilson,67
62048,John Lee,43
62049,Alice Taylor,38
62050,Eve Brown,48
62051,Bob Smith,62
62052,Bob Wilson,48
62053,Jane Wilson,27
62054,Eve Taylor,64
62055,Alice Lee,63
62056,Jane Wilson,44
62057,Jane Wilson,28
62058,Alex Taylor,36
62059,John Smith,19
62060,Alex Brown,33
62061,Alex Doe,51
62062,Jane Taylor,57
62063,Jane Brown,25
62064,Alice Smith,57
62065,Bob Doe,33
62066,Alice Smith,28
62067,Alice Smith,18
62068,Alice Wilson,64
62069,Sara Smith,31
62070,John Wilson,33
62071,Jane Lee,51
62072,John Doe,62
62073,Bob Smith,20
62074,Tom Brown,20
62075,Jane Lee,67
62076,Eve Doe,55
62077,Eve Wilson,44
62078,Sara Wilson,36
62079,Sara Brown,50
62080,Bob Taylor,66
62081,Bob Wilson,53
62082,John Doe,28
62083,Alex Brown,23
62084,Bob Smith,42
62085,Jane Doe,49
62086,Bob Lee,37
62087,John Smith,47
62088,Alice Taylor,25
62089,Eve Smith,62
62090,John Wilson,26
62091,Sara Lee,25
62092,Eve Lee,64
62093,John Wilson,37
62094,Tom Lee,21
62095,Eve Lee,22
62096,Bob Doe,26
62097,John Smith,61
62098,Bob Smith,39
62099,Tom Brown,19
62100,Bob Taylor,51
62101,Jane Doe,54
62102,Jane Lee,46
62103,Alex Smith,43
62104,Alex Brown,43
62105,Alex Doe,54
62106,Jane Brown,21
62107,Sara Taylor,51
62108,John Taylor,42
62109,Tom Lee,46
62110,John Doe,60
62111,Alice Smith,34
62112,Alice Smith,36
62113,Jane Wilson,66
62114,Tom Wilson,50
62115,Jane Lee,30
62116,John Lee,31
62117,John Smith,51
62118,Alex Taylor,58
62119,Alice Smith,51
62120,Alex Smith,61
62121,Tom Brown,42
62122,Alex Lee,25
62123,Bob Lee,27
62124,Alex Lee,56
62125,Alex Wilson,38
62126,Alice Wilson,49
62127,Alice Smith,47
62128,Alex Lee,44
62129,Jane Wilson,19
62130,Sara Lee,37
62131,Eve Brown,53
62132,John Doe,58
62133,Eve Wilson,24
62134,Tom Brown,62
62135,Bob Wilson,38
62136,Eve Taylor,52
62137,Jane Wilson,45
62138,Jane Smith,25
62139,Jane Taylor,61
62140,Alex Doe,36
62141,John Doe,46
62142,Alice Doe,36
62143,Alex Brown,44
62144,Alice Doe,24
62145,John Doe,39
62146,Sara Brown,62
62147,Alex Doe,65
62148,Eve Wilson,62
62149,Alex Brown,36
62150,Alex Brown,59
62151,Bob Lee,44
62152,John Doe,39
62153,Eve Lee,43
62154,Alice Wilson,33
62155,Tom Doe,26
62156,Tom Wilson,58
62157,Eve Brown,25
62158,Jane Smith,51
62159,Jane Lee,53
62160,Sara Brown,60
62161,Eve Smith,55
62162,Bob Smith,49
62163,Sara Brown,18
62164,Sara Smith,24
62165,Eve Doe,18
62166,Sara Doe,30
62167,Tom Lee,34
62168,Alice Brown,56
62169,Alex Doe,29
62170,Jane Brown,42
62171,Bob Lee,40
62172,Alice Brown,43
62173,Bob Wilson,27
62174,Tom Smith,54
62175,John Brown,60
62176,Jane Smith,59
62177,John Brown,27
62178,Alex Lee,60
62179,Bob Brown,18
62180,Tom Lee,57
62181,Tom Doe,59
62182,Sara Brown,44
62183,Jane Smith,42
62184,Jane Doe,66
62185,Alice Taylor,27
62186,Sara Smith,56
62187,Jane Taylor,37
62188,Alice Smith,50
62189,John Brown,36
62190,John Brown,46
62191,Tom Doe,36
62192,Sara Taylor,62
62193,Jane Taylor,47
62194,Alex Taylor,59
62195,Alex Wilson,59
62196,Sara Wilson,57
62197,Eve Lee,62
62198,Bob Brown,50
62199,Eve Lee,42
62200,Alex Smith,49
62201,Jane Brown,35
62202,Alice Lee,23
62203,Jane Brown,25
62204,Tom Lee,31
62205,Alice Smith,52
62206,Alice Wilson,40
62207,Alex Brown,46
62208,Bob Brown,44
62209,Jane Doe,63
62210,Bob Wilson,33
62211,Eve Smith,44
62212,Alex Taylor,58
62213,Sara Smith,51
62214,Alice Doe,50
62215,Jane Doe,20
62216,John Taylor,45
62217,Sara Smith,21
62218,Jane Smith,57
62219,Eve Taylor,53
62220,Eve Wilson,18
62221,Jane Brown,43
62222,Alice Brown,59
62223,Bob Lee,27
62224,Eve Wilson,54
62225,Bob Wilson,67
62226,Alice Lee,50
62227,Bob Lee,30
62228,Sara Brown,49
62229,Alex Doe,52
62230,Jane Taylor,22
62231,Tom Brown,52
62232,Bob Smith,66
62233,Jane Brown,43
62234,Bob Smith,29
62235,Jane Brown,67
62236,Bob Lee,23
62237,Bob Brown,47
62238,John Brown,30
62239,John Wilson,40
62240,Sara Taylor,45
62241,Jane Doe,57
62242,Sara Taylor,19
62243,Sara Taylor,22
62244,Tom Doe,19
62245,Bob Wilson,30
62246,Bob Wilson,29
62247,Bob Doe,24
62248,Jane Doe,65
62249,Tom Wilson,28
62250,Eve Wilson,30
62251,Tom Smith,44
62252,Sara Wilson,63
62253,Bob Lee,21
62254,Alex Taylor,55
62255,Alice Wilson,37
62256,Jane Doe,45
62257,Tom Wilson,20
62258,Bob Doe,47
62259,Alice Wilson,36
62260,Tom Taylor,36
62261,John Lee,41
62262,Tom Lee,36
62263,Alice Wilson,21
62264,Bob Wilson,38
62265,Eve Taylor,37
62266,Bob Doe,33
62267,Sara Lee,41
62268,Jane Smith,23
62269,Eve Doe,56
62270,Jane Brown,60
62271,John Smith,54
62272,Tom Wilson,24
62273,Alice Brown,61
62274,John Smith,19
62275,Eve Lee,49
62276,Sara Brown,65
62277,Alice Wilson,18
62278,Tom Doe,31
62279,Bob Taylor,31
62280,Tom Brown,22
62281,Alex Smith,54
62282,Jane Smith,24
62283,Sara Smith,27
62284,Alex Doe,24
62285,Tom Wilson,45
62286,Alice Taylor,39
62287,John Smith,20
62288,John Lee,28
62289,Eve Brown,23
62290,Bob Smith,24
62291,John Smith,65
62292,Jane Lee,59
62293,Tom Taylor,40
62294,Jane Taylor,60
62295,Jane Lee,60
62296,Alice Doe,45
62297,Eve Doe,64
62298,Alice Smith,28
62299,Tom Smith,46
62300,Tom Lee,29
62301,Jane Lee,30
62302,Bob Doe,20
62303,Alex Wilson,66
62304,Alice Lee,44
62305,Sara Wilson,46
62306,Tom Taylor,31
62307,Alice Brown,66
62308,John Lee,51
62309,Sara Lee,54
62310,John Smith,57
62311,Tom Brown,62
62312,Tom Wilson,20
62313,Tom Wilson,45
62314,Alex Taylor,33
62315,Jane Wilson,43
62316,Alice Lee,36
62317,Sara Brown,43
62318,Alex Smith,55
62319,Alice Brown,28
62320,Alice Wilson,52
62321,Sara Smith,34
62322,Bob Doe,44
62323,Jane Wilson,22
62324,Tom Lee,43
62325,Alice Lee,37
62326,John Smith,30
62327,Alice Brown,45
62328,John Lee,34
62329,Alice Lee,38
62330,Alice Wilson,18
62331,Jane Smith,61
62332,Alice Wilson,29
62333,John Lee,40
62334,Bob Lee,33
62335,Sara Taylor,24
62336,Alice Brown,20
62337,Bob Brown,56
62338,Jane Smith,52
62339,Alice Smith,33
62340,Jane Wilson,22
62341,Alex Wilson,18
62342,John Smith,18
62343,Alex Taylor,27
62344,Bob Wilson,52
62345,Alex Wilson,37
62346,Sara Brown,34
62347,John Taylor,35
62348,Alex Doe,61
62349,Bob Doe,42
62350,Eve Smith,38
62351,Jane Wilson,37
62352,Jane Wilson,40
62353,Bob Taylor,55
62354,Alex Wilson,57
62355,Alice Smith,63
62356,Eve Brown,53
62357,Sara Brown,60
62358,Eve Wilson,36
62359,Alex Wilson,25
62360,Bob Wilson,18
62361,John Lee,26
62362,Tom Taylor,22
62363,Jane Wilson,39
62364,Bob Smith,46
62365,John Smith,28
62366,Eve Smith,45
62367,Alice Doe,60
62368,John Wilson,43
62369,Jane Smith,63
62370,Bob Doe,29
62371,Jane Wilson,33
62372,Bob Brown,36
62373,Eve Wilson,41
62374,John Brown,40
62375,Tom Doe,47
62376,John Wilson,49
62377,Alex Lee,51
62378,Bob Lee,44
62379,Jane Wilson,43
62380,Alice Wilson,30
62381,Bob Smith,57
62382,John Lee,22
62383,Tom Wilson,43
62384,Bob Smith,64
62385,Alice Taylor,59
62386,John Brown,58
62387,Tom Wilson,43
62388,John Doe,63
62389,Tom Smith,33
62390,Alex Doe,47
62391,Alice Wilson,61
62392,Tom Brown,21
62393,Sara Brown,62
62394,John Doe,49
62395,Jane Smith,43
62396,Eve Brown,50
62397,Jane Smith,46
62398,Tom Lee,20
62399,Alex Taylor,48
62400,Alice Lee,45
62401,Alex Lee,50
62402,Jane Brown,34
62403,Alice Doe,24
62404,Jane Taylor,37
62405,Tom Wilson,24
62406,Tom Wilson,64
62407,Eve Brown,41
62408,Jane Taylor,20
62409,Alex Lee,34
62410,Alex Smith,57
62411,John Doe,49
62412,Sara Doe,28
62413,Alex Brown,62
62414,Alex Doe,57
62415,Alice Lee,28
62416,Alice Doe,56
62417,Eve Lee,45
62418,Alex Brown,31
62419,Sara Lee,45
62420,Sara Smith,45
62421,Bob Lee,54
62422,Tom Brown,53
62423,Eve Doe,49
62424,Bob Doe,50
62425,Alex Doe,18
62426,John Lee,42
62427,Alex Brown,44
62428,John Lee,31
62429,Jane Lee,63
62430,Tom Lee,36
62431,Bob Wilson,20
62432,John Brown,39
62433,John Wilson,52
62434,Alex Doe,54
62435,Alice Doe,29
62436,Tom Taylor,43
62437,John Lee,51
62438,Tom Smith,64
62439,Alex Smith,43
62440,Jane Smith,54
62441,Jane Brown,50
62442,Jane Wilson,36
62443,Eve Wilson,32
62444,Jane Smith,37
62445,Alice Lee,31
62446,John Smith,64
62447,Eve Smith,34
62448,Eve Wilson,61
62449,Tom Lee,33
62450,Alice Smith,56
62451,Jane Doe,28
62452,Sara Lee,25
62453,Bob Wilson,39
62454,Alice Doe,38
62455,Alice Brown,39
62456,Alex Smith,22
62457,John Wilson,66
62458,Tom Doe,40
62459,Alice Wilson,44
62460,Alex Brown,34
62461,Jane Doe,54
62462,Alice Doe,46
62463,Jane Wilson,52
62464,Jane Doe,64
62465,John Doe,23
62466,Alex Wilson,35
62467,Alex Brown,66
62468,Bob Taylor,26
62469,Sara Doe,67
62470,Alice Brown,63
62471,Bob Smith,51
62472,John Taylor,63
62473,Alice Lee,49
62474,Jane Wilson,58
62475,Bob Doe,43
62476,Bob Wilson,22
62477,Jane Smith,47
62478,Tom Brown,21
62479,John Doe,18
62480,Jane Smith,52
62481,Bob Lee,21
62482,John Lee,62
62483,Sara Taylor,19
62484,John Smith,50
62485,Eve Taylor,67
62486,Eve Lee,59
62487,Tom Brown,67
62488,Alex Smith,24
62489,Bob Brown,46
62490,Bob Lee,64
62491,Eve Wilson,58
62492,Alice Doe,53
62493,Sara Wilson,43
62494,Bob Brown,64
62495,John Taylor,24
62496,Tom Lee,28
62497,Bob Smith,49
62498,John Lee,43
62499,Eve Lee,52
62500,Eve Doe,59
62501,Bob Wilson,30
62502,Alice Smith,37
62503,Alex Smith,22
62504,Tom Brown,46
62505,Bob Doe,31
62506,Bob Taylor,60
62507,Alice Taylor,63
62508,Tom Lee,22
62509,John Smith,65
62510,Tom Taylor,65
62511,Sara Brown,59
62512,Bob Lee,32
62513,John Brown,33
62514,Bob Doe,27
62515,Jane Doe,65
62516,Sara Doe,49
62517,Bob Lee,49
62518,Alex Smith,60
62519,John Lee,59
62520,John Lee,66
62521,Jane Doe,61
62522,Tom Doe,23
62523,John Doe,37
62524,Alex Wilson,53
62525,Jane Wilson,39
62526,Jane Wilson,63
62527,Alice Brown,19
62528,Tom Wilson,24
62529,Sara Brown,53
62530,Jane Smith,58
62531,Tom Wilson,23
62532,Alex Brown,60
62533,Alex Smith,49
62534,Bob Doe,33
62535,John Smith,21
62536,Eve Wilson,32
62537,Sara Lee,27
62538,Jane Taylor,63
62539,Bob Doe,45
62540,Jane Lee,24
62541,Sara Doe,29
62542,Bob Lee,47
62543,Bob Wilson,49
62544,John Taylor,26
62545,Jane Doe,36
62546,Bob Wilson,40
62547,John Brown,19
62548,Tom Brown,19
62549,Bob Doe,47
62550,Tom Lee,66
62551,Alice Taylor,38
62552,Bob Smith,64
62553,Tom Doe,46
62554,Eve Taylor,33
62555,Eve Smith,38
62556,Bob Doe,64
62557,Alice Doe,41
62558,Eve Doe,36
62559,Jane Taylor,47
62560,Jane Doe,45
62561,John Smith,41
62562,Sara Brown,38
62563,Bob Doe,24
62564,Jane Lee,51
62565,Bob Doe,22
62566,Bob Wilson,46
62567,Alex Lee,30
62568,John Brown,49
62569,Sara Doe,40
62570,Eve Doe,26
62571,Alex Taylor,47
62572,Eve Brown,18
62573,Eve Smith,66
62574,Alice Wilson,41
62575,Eve Doe,29
62576,Alex Wilson,32
62577,Alex Lee,41
62578,Alice Smith,47
62579,Alice Smith,54
62580,Alex Lee,24
62581,Tom Taylor,29
62582,John Brown,29
62583,Alice Doe,35
62584,John Doe,30
62585,Bob Brown,18
62586,Eve Doe,65
62587,Tom Brown,35
62588,Jane Wilson,44
62589,Tom Taylor,51
62590,Sara Taylor,30
62591,John Doe,51
62592,Jane Lee,20
62593,Sara Wilson,38
62594,Eve Brown,44
62595,Alice Smith,41
62596,Jane Taylor,19
62597,Alex Wilson,40
62598,Eve Brown,26
62599,Sara Taylor,25
62600,Alex Wilson,18
62601,John Taylor,36
62602,Alice Brown,27
62603,Jane Lee,29
62604,Alice Wilson,64
62605,Alex Wilson,29
62606,John Wilson,43
62607,Alice Doe,25
62608,Bob Doe,59
62609,Sara Smith,34
62610,Sara Lee,18
62611,Eve Taylor,47
62612,Sara Doe,32
62613,Eve Wilson,55
62614,Jane Smith,63
62615,Tom Taylor,28
62616,Alice Smith,35
62617,Sara Doe,20
62618,Jane Lee,50
62619,Tom Smith,37
62620,Bob Doe,49
62621,Alice Brown,28
62622,Tom Brown,44
62623,John Doe,43
62624,Alice Taylor,39
62625,Jane Lee,62
62626,John Lee,42
62627,Eve Taylor,29
62628,John Taylor,25
62629,John Wilson,22
62630,Sara Taylor,59
62631,John Doe,44
62632,Jane Doe,42
62633,John Lee,65
62634,Bob Doe,45
62635,Jane Lee,64
62636,Sara Brown,45
62637,Alex Doe,40
62638,Alex Brown,62
62639,Jane Lee,65
62640,Jane Smith,22
62641,John Brown,29
62642,Eve Doe,52
62643,John Lee,48
62644,Tom Smith,33
62645,Jane Lee,53
62646,John Taylor,50
62647,Alice Wilson,26
62648,Tom Doe,27
62649,Jane Doe,26
62650,Alex Wilson,18
62651,Jane Smith,28
62652,Alex Taylor,59
62653,John Smith,20
62654,Bob Wilson,40
62655,Alice Smith,18
62656,John Smith,53
62657,Alex Wilson,39
62658,Alex Lee,49
62659,Alice Lee,23
62660,Sara Doe,27
62661,Alex Smith,58
62662,Sara Taylor,44
62663,Alice Brown,56
62664,John Smith,43
62665,Tom Brown,60
62666,Alice Lee,53
62667,Eve Lee,37
62668,John Lee,29
62669,Eve Doe,27
62670,Alex Wilson,58
62671,Bob Smith,40
62672,Sara Wilson,63
62673,Sara Lee,56
62674,Sara Wilson,35
62675,Tom Brown,20
62676,Tom Brown,19
62677,Bob Taylor,41
62678,Jane Lee,65
62679,Bob Lee,26
62680,Sara Wilson,30
62681,Eve Lee,28
62682,Alice Lee,54
62683,Alex Lee,39
62684,Sara Wilson,31
62685,Jane Smith,31
62686,John Doe,35
62687,Jane Lee,42
62688,Tom Doe,37
62689,Jane Wilson,20
62690,Sara Brown,58
62691,Tom Smith,36
62692,Alice Doe,60
62693,Sara Lee,61
62694,John Smith,54
62695,Eve Lee,25
62696,Alice Wilson,48
62697,Alex Doe,36
62698,John Lee,54
62699,Alice Wilson,31
62700,Alex Taylor,24
62701,Alex Taylor,47
62702,Tom Lee,43
62703,Bob Brown,18
62704,Sara Doe,45
62705,Bob Smith,18
62706,John Smith,50
62707,Tom Doe,57
62708,Eve Taylor,49
62709,Jane Taylor,22
62710,Bob Doe,20
62711,Jane Brown,24
62712,Eve Lee,29
62713,Alex Taylor,31
62714,Eve Smith,59
62715,Jane Wilson,27
62716,Eve Smith,38
62717,Tom Wilson,61
62718,Tom Taylor,31
62719,Sara Wilson,43
62720,Tom Wilson,33
62721,Alex Smith,22
62722,Bob Doe,62
62723,Eve Lee,63
62724,Alice Lee,67
62725,Eve Taylor,47
62726,Bob Taylor,29
62727,Sara Brown,34
62728,Sara Brown,54
62729,John Lee,53
62730,Sara Lee,45
